student,course,Interaction,hintCount,TotalTime,TotalPSTime,TotalWETime,avgstepTime,avgstepTimeWE,avgstepTimePS,stepTimeDeviation,englishSymbolicSwitchCount,UseCount,PrepCount,MorphCount,OptionalCount,InterfaceErrorCount,RightApp,WrongApp,WrongSemanticsApp,WrongSyntaxApp,PrightAppRatio,RrightAppRatio,F1Score,FDActionCount,BDActionCount,DirectProofActionCount,InDirectProofActionCount,actionCount,UseWindowInfo,NonPSelements,AppCount,AppRatio,hintRatio,BlankRatio,HoverHintCount,SystemInfoHintCount,NextStepClickCountWE,PreviousStepClickCountWE,deletedApp
nrconlon,CSC226-001-STADDON-S16,133,0,396.297,374.979,21.318,2.913948529,1.938,2.999832,3.377428476,0,9,0,21,4,13,21,13,4,9,0.184210526,1.105263158,0.315789474,123,0,123,0,123,0,9,114,0.926829268,0,0.073170732,9,0,9,0,5
nrconlon,CSC226-001-STADDON-S16,126,0,354.727,329.571,25.156,2.749821705,8.385333333,2.615642857,2.691734871,0,12,5,14,2,18,22,11,4,7,0.2,1.157894737,0.341085271,111,0,111,0,111,0,1,110,0.990990991,0,0.009009009,6,0,1,0,3
adhayes2,CSC226-001-STADDON-S16,100,0,406.292,357.588,48.704,3.869447619,2.705777778,4.110206897,7.701769024,2,9,9,5,0,30,11,12,11,1,0.177419355,0.733333333,0.285714286,75,0,75,0,75,0,13,62,0.826666667,0,0.173333333,0,2,6,4,0
adhayes2,CSC226-001-STADDON-S16,60,0,232.417,170.116,62.301,3.68915873,8.900142857,3.037785714,7.383806766,0,5,6,0,0,18,10,1,1,0,0.25,0.666666667,0.363636364,45,0,45,0,45,0,5,40,0.888888889,0,0.111111111,0,0,5,0,0
adhayes2,CSC226-001-STADDON-S16,116,0,355.894,293.873,62.021,2.990705882,5.168416667,2.746476636,6.192497191,0,7,12,0,0,34,15,4,3,1,0.214285714,0.681818182,0.326086957,85,0,82,3,85,0,15,70,0.823529412,0,0.176470588,1,0,9,0,0
adhayes2,CSC226-001-STADDON-S16,237,0,953.611,775.66,177.951,3.973379167,11.1219375,3.462767857,6.778209506,0,22,13,14,0,41,33,16,9,7,0.181318681,1.833333333,0.33,199,0,28,171,199,0,17,182,0.914572864,0,0.085427136,21,0,10,3,3
adhayes2,CSC226-001-STADDON-S16,342,0,1377.721,1311.861,65.86,3.993394203,5.987272727,3.927727545,8.505848937,0,17,13,31,3,87,33,31,4,27,0.135802469,1.736842105,0.251908397,258,0,94,164,258,0,15,243,0.941860465,0,0.058139535,38,2,9,0,6
adhayes2,CSC226-001-STADDON-S16,151,0,500.658,497.424,3.234,3.251025974,1.078,3.294198675,6.650032134,0,8,13,8,1,53,25,5,3,2,0.255102041,1.315789474,0.427350427,101,0,3,98,101,0,3,98,0.97029703,0,0.02970297,0,0,1,0,3
kabartus,CSC226-001-STADDON-S16,135,3,615.362,545.584,69.778,4.395442857,5.367538462,4.295937008,8.022832372,2,7,9,1,0,40,12,5,4,1,0.176470588,0.8,0.289156627,100,0,100,0,100,12,32,68,0.68,0.03,0.32,15,8,6,1,0
kabartus,CSC226-001-STADDON-S16,80,0,190.086,161.67,28.416,2.290192771,3.552,2.1556,3.22480365,0,5,8,0,0,22,10,3,2,1,0.178571429,0.666666667,0.281690141,61,0,61,0,61,0,5,56,0.918032787,0,0.081967213,2,0,5,0,0
kabartus,CSC226-001-STADDON-S16,104,0,252.64,238.392,14.248,2.361121495,1.187333333,2.509389474,4.918050767,0,7,11,3,0,24,18,3,2,1,0.246575342,0.818181818,0.378947368,83,0,83,0,83,0,10,73,0.879518072,0,0.120481928,3,0,9,0,0
kabartus,CSC226-001-STADDON-S16,126,0,370.453,363.604,6.849,2.849638462,0.6849,3.030033333,8.115126108,0,11,8,0,0,48,16,3,3,0,0.213333333,0.888888889,0.344086022,82,0,82,0,82,0,7,75,0.914634146,0,0.085365854,13,0,7,0,0
kabartus,CSC226-001-STADDON-S16,525,6,1611.864,1599.392,12.472,3.052772727,1.133818182,3.093601547,4.649922866,0,19,3,47,9,124,39,39,19,20,0.101827676,2.052631579,0.194029851,400,4,404,0,404,0,21,383,0.948019802,0.014851485,0.051980198,132,0,9,0,10
kabartus,CSC226-001-STADDON-S16,146,5,313.767,311.306,2.461,2.105818792,0.820333333,2.132232877,2.248528945,0,8,6,15,2,41,21,10,5,5,0.207920792,1.105263158,0.35,108,0,108,0,108,0,7,101,0.935185185,0.046296296,0.064814815,13,0,1,0,1
kjeanne,CSC226-001-STADDON-S16,114,1,1315.228,1097.623,217.605,11.05233613,31.08642857,9.800205357,15.42376585,0,10,13,0,0,31,11,12,8,4,0.141025641,0.733333333,0.23655914,88,0,88,0,88,0,10,78,0.886363636,0.011363636,0.113636364,14,4,5,0,0
kjeanne,CSC226-001-STADDON-S16,68,0,593.325,488.022,105.303,8.356690141,15.04328571,7.62534375,12.59988217,0,6,7,0,0,9,11,2,1,1,0.192982456,0.733333333,0.305555556,62,0,62,0,62,0,5,57,0.919354839,0,0.080645161,3,0,5,0,1
kjeanne,CSC226-001-STADDON-S16,136,0,764.516,719.229,45.287,5.500115108,1.81148,6.309026316,9.683330336,0,10,22,0,0,16,16,16,14,2,0.16,0.727272727,0.262295082,123,0,123,0,123,0,23,100,0.81300813,0,0.18699187,4,0,16,7,0
kjeanne,CSC226-001-STADDON-S16,326,0,2012.991,1993.654,19.337,6.118513678,2.148555556,6.23016875,11.01866605,0,28,15,29,16,45,26,62,25,37,0.094202899,1.444444444,0.176870748,275,9,284,0,284,0,8,276,0.971830986,0,0.028169014,47,0,7,0,2
kjeanne,CSC226-001-STADDON-S16,264,0,1344.557,1320.557,24,5.035794007,2.181818182,5.158425781,7.977156219,0,26,7,38,2,16,22,51,17,34,0.090909091,1.157894737,0.168582375,251,0,251,0,251,0,9,242,0.964143426,0,0.035856574,29,0,9,0,4
kjeanne,CSC226-001-STADDON-S16,392,0,2028.281,1978.44,49.841,5.109020151,5.537888889,5.099072165,8.572936874,0,21,8,72,4,30,31,74,35,39,0.086111111,1.476190476,0.162729659,366,1,367,0,367,0,7,360,0.980926431,0,0.019073569,61,0,7,0,8
cntucke2,CSC226-001-STADDON-S16,170,13,1177.027,1042.612,134.415,6.725868571,10.33961538,6.435876543,11.02239375,0,16,9,0,0,31,14,11,8,3,0.117647059,0.933333333,0.208955224,144,0,144,0,144,0,25,119,0.826388889,0.090277778,0.173611111,39,2,7,3,0
cntucke2,CSC226-001-STADDON-S16,95,0,477.947,417.68,60.267,4.877010204,6.0267,4.746363636,8.120826323,0,7,5,0,0,17,8,4,2,2,0.109589041,0.533333333,0.181818182,81,0,81,0,81,0,8,73,0.901234568,0,0.098765432,41,0,7,1,0
cntucke2,CSC226-001-STADDON-S16,354,11,1915.98,1861.885,54.095,5.366890756,4.917727273,5.38117052,7.630606262,0,20,15,13,14,33,21,41,33,8,0.069078947,0.954545455,0.128834356,322,2,324,0,324,0,20,304,0.938271605,0.033950617,0.061728395,133,0,9,0,0
cntucke2,CSC226-001-STADDON-S16,366,0,1624.175,1517.02,107.155,4.377830189,5.639736842,4.309715909,6.653439928,0,43,21,7,19,53,29,61,42,19,0.097315436,0.935483871,0.176291793,316,2,317,1,318,0,20,298,0.937106918,0,0.062893082,80,0,14,1,3
cntucke2,CSC226-001-STADDON-S16,493,12,3441.47,3296.596,144.874,6.88294,9.658266667,6.797105155,10.34984218,0,39,13,52,12,53,60,56,36,20,0.143884892,1.304347826,0.259179266,447,0,270,177,447,1,30,417,0.932885906,0.026845638,0.067114094,119,0,11,0,1
cntucke2,CSC226-001-STADDON-S16,95,0,502.789,388.073,114.716,5.1305,11.4716,4.409920455,7.51011994,0,10,6,10,0,13,19,7,2,5,0.246753247,1,0.395833333,85,0,85,0,85,0,8,77,0.905882353,0,0.094117647,5,0,8,0,0
nabruins,CSC226-001-STADDON-S16,99,3,459.831,445.459,14.372,4.421451923,1.596888889,4.689042105,8.178361893,0,8,8,0,0,41,14,2,2,0,0.29787234,0.933333333,0.451612903,61,2,60,3,63,2,16,47,0.746031746,0.047619048,0.253968254,0,0,5,0,0
nabruins,CSC226-001-STADDON-S16,59,0,230.94,225.112,5.828,3.72483871,0.832571429,4.092945455,8.540628115,0,6,5,0,0,19,10,1,0,1,0.263157895,0.666666667,0.377358491,43,0,43,0,43,0,5,38,0.88372093,0,0.11627907,0,0,5,0,0
nabruins,CSC226-001-STADDON-S16,211,3,1102.306,1083.546,18.76,5.127004651,0.852727273,5.614227979,9.497470055,0,17,20,13,3,40,28,25,11,14,0.185430464,0.666666667,0.29015544,175,0,126,49,175,0,24,151,0.862857143,0.017142857,0.137142857,0,0,16,0,1
nabruins,CSC226-001-STADDON-S16,118,1,702.219,697.294,4.925,5.80346281,0.615625,6.170743363,11.20717659,0,9,5,11,5,26,26,4,1,3,0.295454545,1.444444444,0.490566038,95,0,95,0,95,0,7,88,0.926315789,0.010526316,0.073684211,0,0,6,0,2
nabruins,CSC226-001-STADDON-S16,98,0,337.209,332.771,4.438,3.33870297,0.403454545,3.697455556,5.078550748,0,8,0,13,6,16,20,7,2,5,0.263157895,1.052631579,0.421052632,85,0,85,0,85,0,9,76,0.894117647,0,0.105882353,0,0,9,0,2
nabruins,CSC226-001-STADDON-S16,115,0,665.815,663.226,2.589,5.6425,0.863,5.767182609,10.56249932,0,10,4,17,7,22,21,17,10,7,0.221052632,1.105263158,0.368421053,96,0,96,0,96,0,1,95,0.989583333,0,0.010416667,0,0,1,0,1
sfang3,CSC226-001-STADDON-S16,89,1,970.651,938.155,32.496,10.32607447,3.610666667,11.03711765,18.422872,0,8,6,4,0,14,13,5,2,3,0.180555556,0.866666667,0.298850575,80,0,80,0,80,0,8,72,0.9,0.0125,0.1,0,0,6,1,1
sfang3,CSC226-001-STADDON-S16,78,11,608.87,546.086,62.784,7.51691358,7.848,7.480630137,13.88780217,0,5,5,4,0,14,12,2,0,2,0.235294118,0.8,0.363636364,67,0,67,0,67,0,16,51,0.76119403,0.164179104,0.23880597,0,0,5,0,2
sfang3,CSC226-001-STADDON-S16,604,32,3424.401,3401.142,23.259,5.641517298,1.057227273,5.813917949,9.780105597,0,69,33,36,0,78,58,80,20,60,0.123142251,1.074074074,0.220952381,529,0,529,0,529,0,58,471,0.890359168,0.060491493,0.109640832,0,0,16,0,19
sfang3,CSC226-001-STADDON-S16,194,12,888.062,873.842,14.22,4.462623116,0.836470588,4.80132967,8.02514224,0,23,10,13,0,33,32,14,2,12,0.231884058,1.032258065,0.378698225,165,1,166,0,166,0,28,138,0.831325301,0.072289157,0.168674699,0,0,13,0,6
sfang3,CSC226-001-STADDON-S16,117,0,506.802,495.824,10.978,4.22335,1.219777778,4.466882883,7.291353815,0,11,4,17,1,18,22,11,4,7,0.229166667,1.157894737,0.382608696,102,0,102,0,102,0,6,96,0.941176471,0,0.058823529,0,0,6,0,3
sfang3,CSC226-001-STADDON-S16,121,0,493.986,483.601,10.385,3.983758065,3.461666667,3.996702479,8.248913588,0,19,5,9,1,10,20,14,7,7,0.17699115,1.052631579,0.303030303,114,0,114,0,114,0,1,113,0.99122807,0,0.00877193,0,0,1,0,2
mlmeeks,CSC226-001-STADDON-S16,140,0,732.101,670.109,61.992,5.048972414,6.1992,4.96377037,10.22303722,2,8,9,1,0,43,11,7,7,0,0.125,0.733333333,0.213592233,102,0,102,0,102,4,14,88,0.862745098,0,0.137254902,19,4,5,0,0
mlmeeks,CSC226-001-STADDON-S16,88,0,426.247,381.149,45.098,4.684032967,5.010888889,4.648158537,9.306950168,0,6,5,0,0,30,10,1,1,0,0.185185185,0.666666667,0.289855072,61,0,61,0,61,0,7,54,0.885245902,0,0.114754098,7,0,6,1,0
mlmeeks,CSC226-001-STADDON-S16,131,0,505.474,451.01,54.464,3.77219403,4.538666667,3.696803279,5.628464439,0,9,12,0,0,28,18,3,2,1,0.18556701,0.818181818,0.302521008,106,0,106,0,106,0,9,97,0.91509434,0,0.08490566,24,0,9,0,2
mlmeeks,CSC226-001-STADDON-S16,208,0,1096.881,1057.575,39.306,5.198488152,3.9306,5.261567164,8.836888354,0,16,14,6,1,36,24,13,9,4,0.143712575,1.333333333,0.259459459,175,0,102,73,175,0,8,167,0.954285714,0,0.045714286,44,0,7,0,0
mlmeeks,CSC226-001-STADDON-S16,143,0,498.559,450.92,47.639,3.414787671,3.969916667,3.365074627,4.316416046,0,5,4,14,0,22,18,5,2,3,0.159292035,0.947368421,0.272727273,124,0,99,25,124,0,11,113,0.911290323,0,0.088709677,33,0,9,0,0
mlmeeks,CSC226-001-STADDON-S16,84,0,279.484,233.188,46.296,3.21245977,15.432,2.776047619,2.36007568,0,6,9,7,0,12,19,3,3,0,0.260273973,1,0.413043478,75,0,49,26,75,0,2,73,0.973333333,0,0.026666667,10,0,1,0,0
hmealey,CSC226-001-STADDON-S16,286,11,1773.101,1595.06,178.041,6.093130584,13.69546154,5.737625899,11.47470321,4,19,16,4,0,69,14,25,23,2,0.071794872,0.933333333,0.133333333,213,9,222,0,222,2,27,195,0.878378378,0.04954955,0.121621622,89,2,5,1,1
hmealey,CSC226-001-STADDON-S16,276,5,1310.08,1206.433,103.647,4.69562724,14.80671429,4.435415441,8.374819529,4,16,11,5,3,54,10,25,19,6,0.047169811,0.666666667,0.088105727,225,0,225,0,225,0,13,212,0.942222222,0.022222222,0.057777778,107,0,5,0,0
hmealey,CSC226-001-STADDON-S16,102,0,579.408,419.258,160.15,5.518171429,12.31923077,4.557152174,8.4221645,0,7,11,0,1,22,15,4,4,0,0.202702703,0.681818182,0.3125,83,0,83,0,83,0,9,74,0.891566265,0,0.108433735,3,0,9,0,0
hmealey,CSC226-001-STADDON-S16,704,0,4862.643,4607.712,254.931,6.868139831,18.20935714,6.639354467,11.58237079,6,32,26,31,17,127,52,54,32,22,0.092362345,2.888888889,0.179001721,580,1,564,17,581,0,18,563,0.969018933,0,0.030981067,204,0,8,1,12
hmealey,CSC226-001-STADDON-S16,519,0,1819.08,1745.577,73.503,3.484827586,5.654076923,3.429424361,5.804684594,0,23,10,61,1,74,39,57,25,32,0.090069284,2.052631579,0.172566372,448,0,295,153,448,0,15,433,0.966517857,0,0.033482143,123,0,10,1,7
hmealey,CSC226-001-STADDON-S16,230,2,1025.525,1006.404,19.121,4.36393617,2.390125,4.433497797,8.18413784,0,13,4,38,0,30,29,26,9,17,0.144278607,1.526315789,0.263636364,205,0,205,0,205,0,4,201,0.980487805,0.009756098,0.019512195,32,0,2,0,9
nwelch2,CSC226-001-STADDON-S16,1142,77,8256.092,8217.14,38.952,7.18545866,3.541090909,7.220685413,13.57730957,0,63,72,2,1,340,28,110,63,47,0.046128501,0.085889571,0.060021436,797,12,805,4,809,4,202,607,0.750309023,0.095179234,0.249690977,95,18,5,0,0
nwelch2,CSC226-001-STADDON-S16,208,7,985.832,859.525,126.307,4.672189573,7.429823529,4.430541237,8.654220565,0,24,15,0,0,34,11,28,13,15,0.06875,0.6875,0.125,177,0,177,0,177,0,17,160,0.903954802,0.039548023,0.096045198,27,0,10,0,0
nwelch2,CSC226-001-STADDON-S16,1229,9,7318.909,7261.291,57.618,5.916660469,7.20225,5.908292107,11.6032632,0,117,69,65,7,308,67,191,47,144,0.077546296,0.319047619,0.124767225,920,9,927,2,929,0,65,864,0.930032293,0.009687836,0.069967707,49,0,5,0,10
nwelch2,CSC226-001-STADDON-S16,1002,13,5431.975,5142.88,289.095,5.399577535,10.32482143,5.258568507,10.3087344,0,169,62,11,2,237,115,129,13,116,0.159059474,1.4375,0.286425903,769,0,769,0,769,0,46,723,0.940182055,0.016905072,0.059817945,2,0,13,0,19
nwelch2,CSC226-001-STADDON-S16,307,0,2874.142,2301.78,572.362,9.124260317,17.8863125,8.133498233,13.2076118,0,13,6,61,1,81,44,37,8,29,0.199095023,1.62962963,0.35483871,234,0,234,0,234,0,13,221,0.944444444,0,0.055555556,0,0,11,0,1
nwelch2,CSC226-001-STADDON-S16,1297,8,8947.287,8634.197,313.09,6.877238278,14.90904762,6.745466406,12.24069135,0,114,45,216,11,232,159,227,56,171,0.153326905,1.870588235,0.28342246,1062,7,1069,0,1069,0,32,1037,0.970065482,0.00748363,0.029934518,4,0,10,0,17
hmnguye3,CSC226-001-STADDON-S16,293,0,1270.43,1250.499,19.931,4.234766667,1.9931,4.312065517,9.539034208,2,18,22,7,12,85,23,36,17,19,0.115,0.766666667,0.2,215,0,214,1,215,2,15,200,0.930232558,0,0.069767442,11,3,5,0,3
hmnguye3,CSC226-001-STADDON-S16,143,0,715.715,700.655,15.06,4.902157534,2.151428571,5.040683453,7.809963519,0,13,7,15,7,26,16,26,14,12,0.140350877,1.066666667,0.248062016,120,0,120,0,120,0,6,114,0.95,0,0.05,3,0,5,0,0
hmnguye3,CSC226-001-STADDON-S16,208,0,950.742,931.271,19.471,4.505886256,1.770090909,4.656355,7.136622091,0,7,14,21,2,40,30,14,7,7,0.1875,1.363636364,0.32967033,171,0,171,0,171,0,11,160,0.935672515,0,0.064327485,10,0,9,0,0
hmnguye3,CSC226-001-STADDON-S16,56,0,233.451,233.451,0,4.095631579,0,4.095631579,5.594451683,0,7,2,7,0,9,11,5,0,5,0.234042553,1.833333333,0.41509434,48,0,48,0,48,0,1,47,0.979166667,0,0.020833333,0,0,0,0,1
hmnguye3,CSC226-001-STADDON-S16,182,0,589.445,581.706,7.739,3.186189189,0.703545455,3.343137931,5.523711186,0,9,9,20,3,34,32,12,9,3,0.233576642,1.684210526,0.41025641,151,0,99,52,151,0,14,137,0.907284768,0,0.092715232,1,2,9,0,1
hmnguye3,CSC226-001-STADDON-S16,210,0,594.622,590.584,4.038,2.791652582,1.346,2.812304762,4.237711661,0,15,19,21,6,42,31,30,22,8,0.183431953,1.631578947,0.329787234,171,0,171,0,171,0,2,169,0.988304094,0,0.011695906,6,0,1,0,0
dfkromer,CSC226-001-STADDON-S16,307,11,2254.37,2172.404,81.966,7.225544872,11.70942857,7.122636066,11.7658663,2,13,27,27,0,73,23,44,25,19,0.106976744,1.533333333,0.2,238,1,239,0,239,0,24,215,0.89958159,0.046025105,0.10041841,31,6,5,0,0
dfkromer,CSC226-001-STADDON-S16,110,0,453.573,396.637,56.936,4.013920354,8.133714286,3.741858491,6.642376603,0,11,9,3,0,22,12,11,4,7,0.139534884,0.8,0.237623762,91,0,91,0,91,0,5,86,0.945054945,0,0.054945055,10,0,5,0,0
dfkromer,CSC226-001-STADDON-S16,337,6,2087.481,1991.955,95.526,6.121645161,3.674076923,6.323666667,10.33722958,0,28,29,21,0,55,30,48,27,21,0.11627907,0.652173913,0.197368421,285,1,286,0,286,0,28,258,0.902097902,0.020979021,0.097902098,17,0,16,0,0
dfkromer,CSC226-001-STADDON-S16,442,0,2333.315,2263.526,69.789,5.243404494,3.172227273,5.351125296,9.027670172,0,41,29,29,2,80,60,41,28,13,0.173410405,1.395348837,0.30848329,365,0,365,0,365,0,19,346,0.947945205,0,0.052054795,10,0,12,0,3
dfkromer,CSC226-001-STADDON-S16,590,17,3602.484,3505.293,97.191,6.044436242,6.0744375,6.043608621,10.1669981,2,39,28,95,35,84,74,123,88,35,0.157782516,1.027777778,0.273567468,511,1,512,0,512,0,43,469,0.916015625,0.033203125,0.083984375,22,0,11,0,1
dfkromer,CSC226-001-STADDON-S16,290,4,1371.965,1365.773,6.192,4.650728814,1.032,4.725858131,6.333183155,0,24,10,40,4,46,46,32,18,14,0.199134199,0.707692308,0.310810811,249,0,249,0,249,0,18,231,0.927710843,0.016064257,0.072289157,3,0,4,0,2
jwmcadam,CSC226-001-STADDON-S16,77,0,427.901,386.064,41.837,5.218304878,2.6148125,5.849454545,11.70691172,0,7,5,1,0,27,11,2,1,1,0.22,0.733333333,0.338461538,55,0,55,0,55,0,5,50,0.909090909,0,0.090909091,0,0,5,0,0
jwmcadam,CSC226-001-STADDON-S16,115,6,652.969,645.322,7.647,5.533635593,0.955875,5.866563636,11.00024475,0,12,5,6,1,23,13,11,7,4,0.154761905,0.866666667,0.262626263,95,0,95,0,95,0,11,84,0.884210526,0.063157895,0.115789474,0,0,5,0,0
jwmcadam,CSC226-001-STADDON-S16,67,0,364.753,297.107,67.646,5.210757143,5.637166667,5.122534483,8.719992301,0,6,8,0,2,12,15,1,1,0,0.306122449,0.681818182,0.422535211,58,0,58,0,58,0,9,49,0.844827586,0,0.155172414,0,0,9,0,0
jwmcadam,CSC226-001-STADDON-S16,63,0,432.904,424.653,8.251,6.559151515,0.8251,7.583089286,15.38211336,0,8,4,0,0,19,12,0,0,0,0.3,0.666666667,0.413793103,47,0,47,0,47,0,7,40,0.85106383,0,0.14893617,0,0,7,0,0
jwmcadam,CSC226-001-STADDON-S16,92,0,493.885,476.186,17.699,5.091597938,1.609,5.537046512,9.983859089,0,8,0,14,1,22,21,2,0,2,0.318181818,1.105263158,0.494117647,75,0,75,0,75,0,9,66,0.88,0,0.12,0,0,9,0,0
jwmcadam,CSC226-001-STADDON-S16,96,0,530.08,525.879,4.201,5.354343434,1.400333333,5.47790625,10.6412834,0,11,4,5,3,32,14,9,6,3,0.212121212,0.736842105,0.329411765,67,0,67,0,67,0,1,66,0.985074627,0,0.014925373,0,0,1,0,0
jakauffm,CSC226-001-STADDON-S16,366,21,1610.469,1574.432,36.037,4.306066845,5.148142857,4.29000545,10.79093577,11,52,41,3,0,189,13,83,82,1,0.090909091,0.351351351,0.144444444,185,0,185,0,185,2,42,143,0.772972973,0.113513514,0.227027027,6,2,5,0,0
jakauffm,CSC226-001-STADDON-S16,441,19,2632.721,2590.75,41.971,5.916226966,1.31159375,6.273002421,10.1275329,0,22,15,23,15,85,28,47,36,11,0.088050314,0.848484848,0.15954416,360,0,360,0,360,0,42,318,0.883333333,0.052777778,0.116666667,75,0,15,2,1
jakauffm,CSC226-001-STADDON-S16,102,0,274.746,266.274,8.472,2.616628571,0.5648,2.9586,4.300618513,0,10,9,0,0,29,16,3,1,2,0.253968254,0.727272727,0.376470588,76,0,76,0,76,0,13,63,0.828947368,0,0.171052632,0,0,7,6,1
jakauffm,CSC226-001-STADDON-S16,93,0,341.366,309.015,32.351,3.555895833,3.594555556,3.551896552,5.730181145,0,10,7,1,0,27,13,5,3,2,0.209677419,0.722222222,0.325,69,0,69,0,69,0,7,62,0.898550725,0,0.101449275,7,0,7,0,2
jakauffm,CSC226-001-STADDON-S16,182,0,1057.785,997.47,60.315,5.717756757,5.02625,5.765722543,11.33817214,0,8,5,19,2,35,26,8,5,3,0.188405797,1.368421053,0.331210191,150,0,103,47,150,0,12,138,0.92,0,0.08,19,0,9,0,1
jakauffm,CSC226-001-STADDON-S16,179,0,1085.107,1080.5,4.607,5.962126374,1.535666667,6.036312849,11.0329955,0,8,16,5,8,26,28,10,5,5,0.183006536,1.473684211,0.325581395,156,0,3,153,156,0,3,153,0.980769231,0,0.019230769,10,0,1,0,9
cchillen,CSC226-001-STADDON-S16,130,2,678.984,611.031,67.953,5.029511111,1.887583333,6.172030303,10.11252272,0,17,4,2,0,30,9,14,8,6,0.14516129,0.6,0.233766234,88,17,105,0,105,6,43,62,0.59047619,0.019047619,0.40952381,0,4,12,17,0
cchillen,CSC226-001-STADDON-S16,74,0,320.433,232.383,88.05,4.161467532,5.179411765,3.87305,4.995556654,0,5,7,3,0,16,11,4,3,1,0.224489796,0.6875,0.338461538,61,0,61,0,61,0,12,49,0.803278689,0,0.196721311,0,0,11,1,1
cchillen,CSC226-001-STADDON-S16,144,0,526.563,516.722,9.841,3.582061224,0.9841,3.771693431,6.253883137,0,7,9,9,1,43,16,10,4,6,0.163265306,0.888888889,0.275862069,104,0,104,0,104,0,6,98,0.942307692,0,0.057692308,0,0,6,0,0
cchillen,CSC226-001-STADDON-S16,108,0,468.51,458.835,9.675,4.220810811,1.075,4.498382353,7.742934788,0,10,5,3,0,33,13,5,4,1,0.183098592,0.722222222,0.292134831,78,0,78,0,78,0,7,71,0.91025641,0,0.08974359,0,0,7,0,0
cchillen,CSC226-001-STADDON-S16,595,0,3123.617,3091.768,31.849,5.206028333,2.895363636,5.249181664,7.772350396,0,18,30,65,29,95,62,80,48,32,0.126272912,2.214285714,0.238921002,505,0,504,1,505,0,14,491,0.972277228,0,0.027722772,9,0,9,0,17
cchillen,CSC226-001-STADDON-S16,502,1,3012.911,2987.429,25.482,5.942625247,2.5482,6.010923541,11.33869839,6,21,20,39,3,128,34,49,30,19,0.094707521,1.619047619,0.178947368,378,1,379,0,379,4,20,359,0.947229551,0.002638522,0.052770449,44,2,8,0,6
asgargan,CSC226-001-STADDON-S16,220,4,1319.143,1250.911,68.232,5.862857778,7.581333333,5.79125463,9.594847135,12,11,11,7,1,66,20,10,7,3,0.141843972,1.111111111,0.251572327,156,3,159,0,159,0,18,141,0.886792453,0.025157233,0.113207547,46,2,5,0,5
asgargan,CSC226-001-STADDON-S16,58,0,371.416,308.124,63.292,6.088786885,7.032444444,5.925461538,11.95953817,0,5,5,4,0,10,13,1,1,0,0.282608696,0.866666667,0.426229508,51,0,51,0,51,0,5,46,0.901960784,0,0.098039216,2,0,5,0,0
asgargan,CSC226-001-STADDON-S16,579,13,4778.239,4724.617,53.622,8.167929915,4.874727273,8.23104007,13.63179133,2,28,17,38,6,83,45,44,30,14,0.09394572,2.045454545,0.179640719,486,16,502,0,502,0,23,479,0.954183267,0.025896414,0.045816733,204,0,6,0,10
asgargan,CSC226-001-STADDON-S16,464,6,2709.5,2602.382,107.118,5.752653928,11.902,5.632861472,10.61475516,0,38,29,18,2,68,63,24,22,2,0.163212435,2.032258065,0.302158273,401,2,403,0,403,0,17,386,0.957816377,0.014888337,0.042183623,64,0,7,0,7
asgargan,CSC226-001-STADDON-S16,84,0,304.416,267.01,37.406,3.420404494,5.343714286,3.256219512,5.615206107,0,3,5,10,1,19,19,0,0,0,0.292307692,1.117647059,0.463414634,70,0,70,0,70,0,5,65,0.928571429,0,0.071428571,0,0,5,0,1
asgargan,CSC226-001-STADDON-S16,80,5,275.091,268.981,6.11,3.314349398,2.036666667,3.3622625,6.974450721,0,6,4,10,0,17,20,0,0,0,0.333333333,1.052631579,0.506329114,66,0,66,0,66,0,6,60,0.909090909,0.075757576,0.090909091,1,0,1,0,1
wgtolone,CSC226-001-STADDON-S16,53,0,189.166,184.541,4.625,3.261482759,0.660714286,3.61845098,8.737946212,0,6,6,0,0,19,11,1,1,0,0.323529412,0.733333333,0.448979592,39,0,39,0,39,0,5,34,0.871794872,0,0.128205128,0,0,5,0,0
wgtolone,CSC226-001-STADDON-S16,50,0,187.203,146.668,40.535,3.403690909,5.790714286,3.055583333,4.967245536,0,7,5,0,0,13,12,0,0,0,0.324324324,0.75,0.452830189,42,0,42,0,42,0,5,37,0.880952381,0,0.119047619,0,0,5,0,0
wgtolone,CSC226-001-STADDON-S16,57,0,142.245,136.655,5.59,2.37075,0.559,2.7331,4.148666698,0,8,3,3,0,16,12,2,1,1,0.315789474,0.666666667,0.428571429,44,0,44,0,44,0,6,38,0.863636364,0,0.136363636,0,0,6,0,0
wgtolone,CSC226-001-STADDON-S16,181,0,692.756,688.439,4.317,3.764978261,0.479666667,3.933937143,5.264929901,0,14,8,20,4,31,37,9,5,4,0.256944444,1.233333333,0.425287356,153,0,153,0,153,0,9,144,0.941176471,0,0.058823529,0,0,7,0,0
wgtolone,CSC226-001-STADDON-S16,100,0,276.03,272.055,3.975,2.679902913,0.361363636,2.957119565,3.908405975,0,5,1,16,5,15,22,5,1,4,0.282051282,1.157894737,0.453608247,88,0,88,0,88,0,10,78,0.886363636,0,0.113636364,0,0,9,0,2
